tmdbId,type,Name,Budget,Revenue,Original_Lang,Runtime,Adult,Actor_1,Actor_2,Director
527,movie,Once Were Warriors,950000,6700000,en,99,FALSE,Rena Owen,Temuera Morrison,Lee Tamahori
18220,movie,Poison Ivy 2: Lily,0,0,en,106,FALSE,Alyssa Milano,Johnathon Schaech,Anne Goursaud
6950,movie,Outbreak,50000000,189900000,en,127,FALSE,Dustin Hoffman,Rene Russo,Wolfgang Petersen
101,movie,Léon: The Professional,16000000,45284974,en,111,FALSE,Jean Reno,Natalie Portman,Luc Besson
63020,movie,The Perez Family,11000000,2832826,en,113,FALSE,Marisa Tomei,Alfred Molina,Mira Nair
2307,movie,A Pyromaniac's Love Story,0,345972,en,94,FALSE,William Baldwin,John Leguizamo,Joshua Brand
680,movie,Pulp Fiction,8500000,213900000,en,154,FALSE,John Travolta,Samuel L. Jackson,Quentin Tarantino
25296,movie,Pushing Hands,400000,152322,zh,105,FALSE,Sihung Lung,Wang Bozhao,Ang Lee
40156,movie,Priest,0,4176932,en,98,FALSE,Linus Roache,Tom Wilkinson,Antonia Bird
11450,movie,Quiz Show,31000000,24822619,en,133,FALSE,Ralph Fiennes,Rob Morrow,Robert Redford
30304,movie,Picture Bride,0,0,en,94,FALSE,Youki Kudoh,Akira Takayama,Kayo Hatta
10452,movie,Queen Margot,0,1318578,fr,138,FALSE,Isabelle Adjani,Daniel Auteuil,Patrice Chéreau
12106,movie,The Quick and the Dead,35000000,47000000,en,107,FALSE,Sharon Stone,Gene Hackman,Sam Raimi
161495,movie,Roommates,22000000,12400000,en,108,FALSE,Peter Falk,D.B. Sweeney,Peter Yates
3586,movie,Ready to Wear,15000000,11300653,en,133,FALSE,Marcello Mastroianni,Sophia Loren,Robert Altman
110,movie,Three Colors: Red,0,0,fr,100,FALSE,Irène Jacob,Jean-Louis Trintignant,Krzysztof Kieślowski
108,movie,Three Colors: Blue,0,0,fr,98,FALSE,Juliette Binoche,Benoît Régent,Krzysztof Kieślowski
109,movie,Three Colors: White,0,0,fr,92,FALSE,Zbigniew Zamachowski,Julie Delpy,Krzysztof Kieślowski
36357,movie,Rent-a-Kid,0,0,en,85,FALSE,Leslie Nielsen,Christopher Lloyd,Fred Gerber
92769,movie,Relative Fear,0,0,en,90,FALSE,Darlanne Fluegel,James Brolin,George Mihalka
28033,movie,Stuart Saves His Family,6300000,912082,en,95,FALSE,Al Franken,Laura San Giacomo,Harold Ramis
22586,movie,The Swan Princess,20000000,9771658,en,89,FALSE,Jack Palance,Howard McGillin,Richard Rich
14334,movie,The Secret of Roan Inish,5700000,6160000,en,103,FALSE,Jeni Courtney,Eileen Colgan,John Sayles
2636,movie,The Specialist,45000000,170362582,en,110,FALSE,Sylvester Stallone,Sharon Stone,Luis Llosa
2164,movie,Stargate,55000000,196567262,en,116,FALSE,Kurt Russell,James Spader,Roland Emmerich
11395,movie,The Santa Clause,22000000,189833357,en,97,FALSE,Tim Allen,Judge Reinhold,John Pasquin
278,movie,The Shawshank Redemption,25000000,28341469,en,142,FALSE,Tim Robbins,Morgan Freeman,Frank Darabont
9905,movie,Shallow Grave,2500000,19800000,en,93,FALSE,Kerry Fox,Christopher Eccleston,Danny Boyle
87078,movie,Suture,0,102780,en,96,FALSE,Dennis Haysbert,Mel Harris,No Director
12527,movie,Strawberry and Chocolate,0,2087569,es,108,FALSE,Jorge Perugorría,Vladimir Cruz,No Director
20306,movie,Swimming with Sharks,700000,382928,en,93,FALSE,Kevin Spacey,Frank Whaley,George Huang
36614,movie,The Sum of Us,0,0,en,100,FALSE,Jack Thompson,Russell Crowe,No Director
27993,movie,Senior Trip,0,0,en,91,FALSE,Matt Frewer,Valerie Mahaffey,Kelly Makin
31439,movie,To Live,0,0,zh,133,FALSE,Ge You,Gong Li,Zhang Yimou
9067,movie,Tank Girl,25000000,4064495,en,104,FALSE,Lori Petty,Naomi Watts,Rachel Talalay
9059,movie,Tales from the Crypt: Demon Knight,13000000,21089146,en,92,FALSE,Billy Zane,William Sadler,Ernest R. Dickerson
193,movie,Star Trek: Generations,38000000,120000000,en,117,FALSE,Patrick Stewart,Jonathan Frakes,David Carson
25066,movie,Tales from the Hood,6000000,12000000,en,97,FALSE,Clarence Williams III,Joe Torry,Rusty Cundieff
46797,movie,Tom & Viv,0,0,en,115,FALSE,Willem Dafoe,Miranda Richardson,Brian Gilbert
12122,movie,Village of the Damned,22000000,9418365,en,99,FALSE,Christopher Reeve,Kirstie Alley,John Carpenter
11381,movie,Tommy Boy,0,32648673,en,98,FALSE,Chris Farley,David Spade,Peter Segal
32636,movie,Vanya on 42nd Street,0,0,en,119,FALSE,Wallace Shawn,Julianne Moore,Louis Malle
36141,movie,The Underneath,6500000,0,en,99,FALSE,Peter Gallagher,Alison Elliott,Steven Soderbergh
95963,movie,The Walking Dead,0,6014541,en,88,FALSE,Allen Payne,Eddie Griffin,Preston A. Whitmore II
1587,movie,What's Eating Gilbert Grape,11000000,10000000,en,118,FALSE,Johnny Depp,Juliette Lewis,Lasse Hallström
9271,movie,Virtuosity,30000000,24048000,en,106,FALSE,Denzel Washington,Russell Crowe,Brett Leonard
2064,movie,While You Were Sleeping,17000000,182100000,en,103,FALSE,Sandra Bullock,Bill Pullman,Jon Turteltaub
19855,movie,The War,0,16,en,126,FALSE,Elijah Wood,Kevin Costner,Jon Avnet
60855,movie,Double Happiness,0,759393,en,87,FALSE,Sandra Oh,Stephen Chang,Mina Shum
236,movie,Muriel's Wedding,3000000,15119639,en,106,FALSE,Toni Collette,Bill Hunter,P.J. Hogan
48287,movie,The Baby-Sitters Club,0,0,en,94,FALSE,Schuyler Fisk,Bre Blair,Melanie Mayron
3049,movie,Ace Ventura: Pet Detective,15000000,107217396,en,86,FALSE,Jim Carrey,Courteney Cox,Tom Shadyac
2759,movie,"The Adventures of Priscilla, Queen of the Desert",2000000,28200000,en,104,FALSE,Hugo Weaving,Guy Pearce,Stephan Elliott
12635,movie,Backbeat,0,0,en,100,FALSE,Stephen Dorff,Ian Hart,Iain Softley
10497,movie,Bitter Moon,5000000,1862805,en,139,FALSE,Peter Coyote,Emmanuelle Seigner,Roman Polanski
11382,movie,Bullets Over Broadway,0,0,en,98,FALSE,John Cusack,Chazz Palminteri,Woody Allen
9331,movie,Clear and Present Danger,62000000,215900000,en,141,FALSE,Harrison Ford,Willem Dafoe,Phillip Noyce
10731,movie,The Client,45000000,117615211,en,119,FALSE,Brad Renfro,Susan Sarandon,Joel Schumacher
10464,movie,"Corrina, Corrina",0,0,en,115,FALSE,Whoopi Goldberg,Ray Liotta,Jessie Nelson
34152,movie,Crooklyn,14000000,0,en,115,FALSE,Alfre Woodard,Delroy Lindo,Spike Lee
9495,movie,The Crow,23000000,50694672,en,102,FALSE,Brandon Lee,Rochelle Davis,Alex Proyas
29973,movie,Cobb,0,1007583,en,128,FALSE,Tommy Lee Jones,Robert Wuhl,Ron Shelton
888,movie,The Flintstones,46000000,341631208,en,91,FALSE,John Goodman,Elizabeth Perkins,Brian Levant
13,movie,Forrest Gump,55000000,677387716,en,142,FALSE,Tom Hanks,Robin Wright,Robert Zemeckis
712,movie,Four Weddings and a Funeral,4400000,245700832,en,117,FALSE,Hugh Grant,Andie MacDowell,Mike Newell
16295,movie,Higher Learning,20000000,38300000,en,128,FALSE,Omar Epps,Kristy Swanson,John Singleton
48992,movie,I Like It Like That,0,1777020,en,104,FALSE,Luna Lauren Velez,Jon Seda,Darnell Martin
10879,movie,I Love Trouble,45000000,61947267,en,123,FALSE,Nick Nolte,Julia Roberts,Charles Shyer
10660,movie,It Could Happen to You,20000000,37939757,en,101,FALSE,Nicolas Cage,Bridget Fonda,Andrew Bergman
10714,movie,The Jungle Book,0,43,en,111,FALSE,Jason Scott Lee,Cary Elwes,Stephen Sommers
41647,movie,"The Wonderful, Horrible Life of Leni Riefenstahl",0,449707,de,180,FALSE,Leni Riefenstahl,Walter Frentz,Ray Müller
8587,movie,The Lion King,45000000,763455561,en,89,FALSE,Matthew Broderick,Moira Kelly,No Director
1689,movie,Little Buddha,35000000,4900000,en,140,FALSE,Keanu Reeves,Bridget Fonda,Bernardo Bertolucci
11596,movie,New Nightmare,8000000,57000000,en,112,FALSE,Heather Langenkamp,Robert Englund,Wes Craven
854,movie,The Mask,23000000,351583407,en,101,FALSE,Jim Carrey,Peter Greene,Chuck Russell
9359,movie,Maverick,75000000,183031272,en,127,FALSE,Mel Gibson,Jodie Foster,Richard Donner
23333,movie,Mrs. Parker and the Vicious Circle,0,0,en,125,FALSE,Jennifer Jason Leigh,Campbell Scott,Alan Rudolph
36593,movie,Naked Gun 33⅓: The Final Insult,30000000,132000000,en,83,FALSE,Leslie Nielsen,Priscilla Presley,Peter Segal
12280,movie,The Paper,6000000,48400000,en,112,FALSE,Michael Keaton,Robert Duvall,Ron Howard
2788,movie,Reality Bites,11500000,20100000,en,99,FALSE,Winona Ryder,Ethan Hawke,Ben Stiller
10427,movie,Red Rock West,8000000,2500000,en,98,FALSE,Nicolas Cage,Dennis Hopper,John Dahl
11011,movie,Ri¢hie Ri¢h,40000000,38087756,en,95,FALSE,Macaulay Culkin,John Larroquette,Donald Petrie
8987,movie,The River Wild,45000000,94216343,en,111,FALSE,Meryl Streep,David Strathairn,Curtis Hanson
1637,movie,Speed,30000000,350448145,en,116,FALSE,Keanu Reeves,Dennis Hopper,Jan de Bont
15128,movie,Speechless,0,20667959,en,99,FALSE,Michael Keaton,Geena Davis,Ron Underwood
8831,movie,Timecop,27000000,101646581,en,99,FALSE,Jean-Claude Van Damme,Mia Sara,Peter Hyams
36955,movie,True Lies,115000000,378900000,en,140,FALSE,Arnold Schwarzenegger,Jamie Lee Curtis,James Cameron
10449,movie,When a Man Loves a Woman,0,50021959,en,126,FALSE,Andy García,Meg Ryan,Luis Mandoki
10395,movie,Wolf,70000000,131002597,en,125,FALSE,Jack Nicholson,Michelle Pfeiffer,Mike Nichols
12160,movie,Wyatt Earp,63000000,25100000,en,191,FALSE,Kevin Costner,Dennis Quaid,Lawrence Kasdan
40480,movie,Bad Company,0,0,en,108,FALSE,Laurence Fishburne,Ellen Barkin,Damian Harris
52038,movie,A Man of No Importance,0,953,en,99,FALSE,Albert Finney,Brenda Fricker,Suri Krishnamma
29444,movie,S.F.W.,0,0,en,96,FALSE,Stephen Dorff,Reese Witherspoon,Jefery Levy
26352,movie,A Low Down Dirty Shame,10000000,29392418,en,100,FALSE,Keenen Ivory Wayans,Charles S. Dutton,Keenen Ivory Wayans
39953,movie,Boys Life,0,0,en,91,FALSE,James Andrews,Mary Beth Aylesworth,No Director
41580,movie,Colonel Chabert,0,0,fr,110,FALSE,Gérard Depardieu,Fanny Ardant,Yves Angelo
315,movie,"Faster, Pussycat! Kill! Kill!",45000,0,en,84,FALSE,Tura Satana,Haji,Russ Meyer
22067,movie,Jason's Lyric,7000000,20851521,en,119,FALSE,Allen Payne,Jada Pinkett Smith,Doug McHenry
11667,movie,Street Fighter,35000000,99423521,en,102,FALSE,Jean-Claude Van Damme,Raúl Juliá,Steven E. de Souza
8011,movie,Highlander: The Final Dimension,30000000,36700000,en,99,FALSE,Christophe Lambert,Mario Van Peebles,Andrew Morahan
171857,movie,Federal Hill,0,0,en,97,FALSE,Nicholas Turturro,Anthony DeSando,Michael Corrente
2654,movie,In the Mouth of Madness,8000000,8946600,en,95,FALSE,Sam Neill,Julie Carmen,John Carpenter
18069,movie,8 Seconds,0,0,en,105,FALSE,Luke Perry,Stephen Baldwin,John G. Avildsen
19092,movie,Above the Rim,0,0,en,96,FALSE,Duane Martin,Tupac Shakur,Jeff Pollack
2758,movie,Addams Family Values,47000000,48919043,en,94,FALSE,Joan Cusack,Raúl Juliá,Barry Sonnenfeld
10436,movie,The Age of Innocence,34000000,32255440,en,139,FALSE,Daniel Day-Lewis,Michelle Pfeiffer,Martin Scorsese
13595,movie,Airheads,0,5751882,en,92,FALSE,Brendan Fraser,Steve Buscemi,Michael Lehmann
46094,movie,The Air Up There,17000000,21011500,en,107,FALSE,Kevin Bacon,Charles Gitonga Maina,Paul Michael Glaser
9409,movie,Another Stakeout,30000000,30000000,en,105,FALSE,Richard Dreyfuss,Emilio Estevez,John Badham
11853,movie,Bad Girls,0,15240435,en,99,FALSE,Madeleine Stowe,Mary Stuart Masterson,Jonathan Kaplan
16771,movie,Barcelona,3200000,0,en,100,FALSE,Taylor Nichols,Chris Eigeman,Whit Stillman
46924,movie,Being Human,40000000,0,en,122,FALSE,Robin Williams,Theresa Russell,Bill Forsyth
11041,movie,The Beverly Hillbillies,0,0,en,93,FALSE,Jim Varney,Diedrich Bader,Penelope Spheeris
306,movie,Beverly Hills Cop III,50000000,119208989,en,105,FALSE,Eddie Murphy,Judge Reinhold,John Landis
14522,movie,Black Beauty,0,0,en,88,FALSE,Alan Cumming,Sean Bean,Caroline Thompson
26203,movie,Blink,11000000,16668552,en,106,FALSE,Madeleine Stowe,Aidan Quinn,Michael Apted
178,movie,Blown Away,28000000,30156002,en,121,FALSE,Jeff Bridges,Tommy Lee Jones,Stephen Hopkins
19819,movie,Blue Chips,35000000,26000000,en,108,FALSE,Nick Nolte,Shaquille O'Neal,William Friedkin
57834,movie,Blue Sky,0,0,en,101,FALSE,Jessica Lange,Tommy Lee Jones,Tony Richardson
4722,movie,Body Snatchers,13000000,428868,en,87,FALSE,Terry Kinney,Meg Tilly,Abel Ferrara
18215,movie,Boxing Helena,0,1800000,en,107,FALSE,Julian Sands,Sherilyn Fenn,Jennifer Chambers Lynch
1607,movie,A Bronx Tale,10000000,17287898,en,121,FALSE,Robert De Niro,Chazz Palminteri,Robert De Niro
26391,movie,Cabin Boy,0,3662459,en,80,FALSE,Chris Elliott,Ritch Brinkley,Adam Resnick
117553,movie,Calendar Girl,13000000,2600000,en,90,FALSE,Gabriel Olds,Jason Priestley,John Whitesell
6075,movie,Carlito's Way,30000000,63800000,en,144,FALSE,Al Pacino,Sean Penn,Brian De Palma
11310,movie,City Slickers II: The Legend of Curly's Gold,40000000,72000000,en,116,FALSE,Billy Crystal,Daniel Stern,Paul Weiland
18658,movie,Clean Slate,0,7355425,en,107,FALSE,Dana Carvey,Valeria Golino,Mick Jackson
9350,movie,Cliffhanger,70000000,255000211,en,112,FALSE,Sylvester Stallone,John Lithgow,Renny Harlin
9612,movie,Coneheads,33000000,21274717,en,87,FALSE,Dan Aykroyd,Jane Curtin,Steve Barron
2124,movie,Color of Night,40000000,19700000,en,121,FALSE,Bruce Willis,Jane March,Richard Rush
26261,movie,Cops & Robbersons,0,0,en,93,FALSE,Chevy Chase,Jack Palance,Michael Ritchie
19176,movie,The Cowboy Way,0,0,en,102,FALSE,Woody Harrelson,Kiefer Sutherland,Gregg Champion
11566,movie,Dave,28000000,92000000,en,110,FALSE,Kevin Kline,Sigourney Weaver,Ivan Reitman
9571,movie,Dazed and Confused,6900000,8000000,en,102,FALSE,Jason London,Joey Lauren Adams,Richard Linklater
9739,movie,Demolition Man,57000000,58055768,en,115,FALSE,Sylvester Stallone,Wesley Snipes,Marco Brambilla
34444,movie,Even Cowgirls Get the Blues,8000000,0,en,96,FALSE,Uma Thurman,Lorraine Bracco,Gus Van Sant
26141,movie,Fatal Instinct,0,0,en,91,FALSE,Armand Assante,Sherilyn Fenn,Carl Reiner
10997,movie,Farewell My Concubine,4000000,6400000,zh,171,FALSE,Leslie Cheung,Zhang Fengyi,Chen Kaige
10443,movie,Fearless,0,6995302,en,122,FALSE,Jeff Bridges,Isabella Rossellini,Peter Weir
20239,movie,Fear of a Black Hat,0,0,en,88,FALSE,Larry B. Scott,Mark Christopher Lawrence,Rusty Cundieff
16297,movie,With Honors,0,20016254,en,103,FALSE,Joe Pesci,Brendan Fraser,Alek Keshishian
18551,movie,Flesh and Bone,0,9709451,en,126,FALSE,Meg Ryan,Dennis Quaid,Steve Kloves
25440,movie,Widows' Peak,0,0,en,101,FALSE,Mia Farrow,Joan Plowright,John Irvin
9024,movie,For Love or Money,30000000,11146270,en,94,FALSE,Michael J. Fox,Gabrielle Anwar,Barry Sonnenfeld
37233,movie,The Firm,42000000,270248367,en,154,FALSE,Tom Cruise,Jeanne Tripplehorn,Sydney Pollack
1634,movie,Free Willy,20000000,153698625,en,112,FALSE,Jason James Richter,Keiko,Simon Wincer
13815,movie,Fresh,3500000,8094616,en,114,FALSE,Sean Nelson,Giancarlo Esposito,Boaz Yakin
5503,movie,The Fugitive,44000000,368875760,en,131,FALSE,Harrison Ford,Tommy Lee Jones,Andrew Davis
35588,movie,Geronimo: An American Legend,35000000,18635620,en,115,FALSE,Jason Patric,Gene Hackman,Walter Hill
2087,movie,The Getaway,0,30057974,en,115,FALSE,Alec Baldwin,Kim Basinger,Roger Donaldson
41579,movie,Getting Even with Dad,30000000,0,en,109,FALSE,Macaulay Culkin,Ted Danson,Howard Deutch
18620,movie,Go Fish,0,0,en,83,FALSE,Guinevere Turner,V.S. Brodie,Rose Troche
2019,movie,Hard Target,18000000,74189677,en,97,FALSE,Jean-Claude Van Damme,Arnold Vosloo,John Woo
9255,movie,Hot Shots! Part Deux,25000000,133752825,en,86,FALSE,Charlie Sheen,Lloyd Bridges,Jim Abrahams
26271,movie,Live Nude Girls,0,0,en,95,FALSE,Dana Delany,Kim Cattrall,Julianna Lavin
10612,movie,The Englishman Who Went Up a Hill But Came Down a Mountain,0,0,en,91,FALSE,Hugh Grant,Tara Fitzgerald,Christopher Monger
2259,movie,The House of the Spirits,25000000,6265311,en,140,FALSE,Meryl Streep,Glenn Close,Bille August
16097,movie,House Party 3,0,0,en,100,FALSE,Christopher Reid,Christopher Martin,Eric Meza
11934,movie,The Hudsucker Proxy,25000000,2800000,en,111,FALSE,Tim Robbins,Jennifer Jason Leigh,No Director
106143,movie,I'll Do Anything,40000000,0,en,115,FALSE,Nick Nolte,Whittni Wright,James L. Brooks
12475,movie,In the Army Now,0,28881266,en,91,FALSE,Pauly Shore,Andy Dick,Daniel Petrie Jr.
9386,movie,In the Line of Fire,40000000,177000000,en,128,FALSE,Clint Eastwood,John Malkovich,Wolfgang Petersen
7984,movie,In the Name of the Father,13000000,65796862,en,133,FALSE,Daniel Day-Lewis,Pete Postlethwaite,Jim Sheridan
59930,movie,The Inkwell,0,8880705,en,110,FALSE,Larenz Tate,Joe Morton,Matty Rich
15765,movie,What's Love Got to Do with It,15000000,39100000,en,118,FALSE,Angela Bassett,Laurence Fishburne,Brian Gibson
31643,movie,Jimmy Hollywood,30000000,3800000,en,112,FALSE,Joe Pesci,Christian Slater,Barry Levinson
6,movie,Judgment Night,21000000,12136938,en,109,FALSE,Emilio Estevez,Cuba Gooding Jr.,Stephen Hopkins
329,movie,Jurassic Park,63000000,920100000,en,127,FALSE,Sam Neill,Laura Dern,Steven Spielberg
10909,movie,Kalifornia,9000000,2395231,en,117,FALSE,Brad Pitt,David Duchovny,Dominic Sena
507,movie,Killing Zoe,1500000,418961,en,96,FALSE,Eric Stoltz,Julie Delpy,Roger Avary
29918,movie,Lassie,0,9979683,en,94,FALSE,Tom Guiry,Helen Slater,Daniel Petrie
9593,movie,Last Action Hero,85000000,137300000,en,131,FALSE,Arnold Schwarzenegger,Austin O'Brien,John McTiernan
42580,movie,Life with Mikey,2000000,12440858,en,91,FALSE,Michael J. Fox,Christina Vidal,James Lapine
22317,movie,Lightning Jack,0,0,en,98,FALSE,Paul Hogan,Beverly D'Angelo,Simon Wincer
1413,movie,M. Butterfly,17000000,1499795,en,101,FALSE,Jeremy Irons,John Lone,David Cronenberg
12121,movie,Made in America,22000000,104942695,en,111,FALSE,Whoopi Goldberg,Ted Danson,Richard Benjamin
2246,movie,Malice,20000000,46405336,en,107,FALSE,Alec Baldwin,Nicole Kidman,Harold Becker
10502,movie,The Man Without a Face,0,24760338,en,115,FALSE,Mel Gibson,Nick Stahl,Mel Gibson
10440,movie,Manhattan Murder Mystery,13500000,11285588,en,104,FALSE,Woody Allen,Diane Keaton,Woody Allen
9516,movie,Menace II Society,3500000,27900000,en,97,FALSE,Tyrin Turner,Larenz Tate,No Director
2320,movie,Executive Decision,55000000,121969216,en,133,FALSE,Kurt Russell,Steven Seagal,Stuart Baird
5879,movie,In the Realm of the Senses,0,0,ja,105,FALSE,Tatsuya Fuji,Eiko Matsuda,Nagisa Ōshima
83718,movie,What Happened Was...,0,0,en,91,FALSE,Karen Sillas,Tom Noonan,Tom Noonan
11971,movie,Much Ado About Nothing,11000000,22600000,en,111,FALSE,Emma Thompson,Kenneth Branagh,Kenneth Branagh
31911,movie,Mr. Wonderful,0,3125424,en,98,FALSE,Matt Dillon,Annabella Sciorra,Anthony Minghella
788,movie,Mrs. Doubtfire,25000000,441286195,en,125,FALSE,Robin Williams,Sally Field,Chris Columbus
21450,movie,Naked,0,0,en,131,FALSE,David Thewlis,Lesley Sharp,Mike Leigh
11231,movie,The Next Karate Kid,12000000,15876353,en,107,FALSE,Pat Morita,Hilary Swank,Christopher Cain
10447,movie,No Escape,20000000,15340000,en,118,FALSE,Ray Liotta,Lance Henriksen,Martin Campbell
31586,movie,North,40000000,0,en,87,FALSE,Elijah Wood,Jon Lovitz,Rob Reiner
9300,movie,Orlando,4000000,5377643,en,90,FALSE,Tilda Swinton,Billy Zane,Sally Potter
9559,movie,A Perfect World,30000000,135130999,en,138,FALSE,Kevin Costner,Clint Eastwood,Clint Eastwood
9800,movie,Philadelphia,26000000,206678440,en,126,FALSE,Tom Hanks,Denzel Washington,Jonathan Demme
713,movie,The Piano,7000000,40200000,en,117,FALSE,Holly Hunter,Harvey Keitel,Jane Campion
8291,movie,Poetic Justice,14000000,27515786,en,109,FALSE,Janet Jackson,Tupac Shakur,John Singleton
18133,movie,The Program,0,23042200,en,112,FALSE,James Caan,Halle Berry,David S. Ward
25557,movie,The Puppet Masters,15000000,8600000,en,109,FALSE,Donald Sutherland,Eric Thal,Stuart Orme
22588,movie,Radioland Murders,0,0,en,108,FALSE,Brian Benben,Mary Stuart Masterson,Mel Smith
10872,movie,The Ref,11000000,11400000,en,97,FALSE,Denis Leary,Judy Davis,Ted Demme
1245,movie,The Remains of the Day,11500000,23200000,en,134,FALSE,Anthony Hopkins,Emma Thompson,James Ivory
11858,movie,Renaissance Man,40000000,24332324,en,128,FALSE,Danny DeVito,Gregory Hines,Penny Marshall
7007,movie,Rising Sun,40000000,107198790,en,125,FALSE,Sean Connery,Wesley Snipes,Philip Kaufman
10467,movie,The Road to Wellville,25000000,26000000,en,118,FALSE,Anthony Hopkins,Bridget Fonda,Alan Parker
5550,movie,RoboCop 3,22000000,10696210,en,104,FALSE,Robert John Burke,Nancy Allen,Fred Dekker
8005,movie,Robin Hood: Men in Tights,20000000,35739755,en,104,FALSE,Cary Elwes,Richard Lewis,Mel Brooks
2088,movie,Romeo Is Bleeding,11500000,3275585,en,100,FALSE,Gary Oldman,Lena Olin,Peter Medak
10412,movie,Romper Stomper,1600000,3300000,en,94,FALSE,Russell Crowe,Daniel Pollock,Geoffrey Wright
47889,movie,Ruby in Paradise,800000,1001437,en,114,FALSE,Ashley Judd,Todd Field,Victor Nunez
14534,movie,Rudy,12000000,22800000,en,114,FALSE,Sean Astin,Jon Favreau,David Anspaugh
41878,movie,Savage Nights,0,0,fr,126,FALSE,Cyril Collard,Romane Bohringer,Cyril Collard
424,movie,Schindler's List,22000000,321365567,en,195,FALSE,Liam Neeson,Ben Kingsley,Steven Spielberg
35233,movie,The Scout,0,0,en,101,FALSE,Albert Brooks,Brendan Fraser,Michael Ritchie
14291,movie,Searching for Bobby Fischer,12000000,7266383,en,110,FALSE,Max Pomeranc,Joe Mantegna,Steven Zaillian
11236,movie,The Secret Garden,0,0,en,102,FALSE,Kate Maberly,Heydon Prowse,Agnieszka Holland
11592,movie,Serial Mom,13000000,7820688,en,94,FALSE,Kathleen Turner,Sam Waterston,John Waters
8850,movie,The Shadow,25000000,48100000,en,108,FALSE,Alec Baldwin,John Lone,Russell Mulcahy
